@relation AtividadeIntensidade


@attribute varianciaX real
@attribute mediaX real
@attribute varianciaY real
@attribute mediaY real
@attribute varianciaZ real
@attribute mediaZ real
@attribute categoria {AndandoLeve,AndandoModerado,AndandoVigoroso,SentadoLeve,SentadoModerado,SentadoVigoroso,DeitadoLeve,DeitadoModerado,DeitadoVigoroso}


@data
0.094456,1.617049,0.031508,-9.387008,0.557475,1.775840,SentadoLeve
0.001416,1.869402,0.000454,-9.260115,0.003459,2.312963,SentadoLeve
0.128622,1.630427,0.025710,-9.370091,0.364982,1.873798,SentadoLeve
0.081070,0.130260,0.003125,-9.676366,0.058134,0.758937,SentadoLeve
0.010117,1.559005,0.005926,-9.059153,0.048205,3.198677,SentadoModerado
0.407063,1.142816,0.053979,-9.229991,0.173667,2.889446,SentadoModerado
0.073563,0.693337,0.013991,-9.237644,0.050581,2.976400,SentadoModerado
0.003262,0.801003,0.001747,-9.232753,0.005343,3.013067,SentadoModerado
0.031372,0.757370,0.012883,-9.280656,0.108412,2.851458,SentadoModerado
0.068479,-0.291121,0.001425,-9.687722,0.064301,0.641563,SentadoModerado
0.058001,0.730682,0.002724,-9.521586,0.044405,1.806721,SentadoModerado
0.005606,0.857681,0.000928,-9.509769,0.006674,1.854866,SentadoModerado
0.500115,-0.139929,0.002196,-9.648046,0.146328,0.810545,SentadoModerado
0.505414,0.215680,0.032154,-9.469151,0.501450,1.939410,SentadoModerado
1.918033,-0.428682,0.015968,-9.551332,0.700573,0.807588,SentadoModerado
1.058078,-0.583144,0.009724,-9.563914,0.593635,0.992863,SentadoModerado
0.045048,0.735684,0.005939,-9.620720,0.399389,0.972224,SentadoModerado
0.217713,0.847990,0.024478,-9.478800,0.533973,1.862629,SentadoModerado
2.221984,-0.882654,0.316300,-9.493401,0.099300,0.922123,SentadoModerado
0.277742,-0.538186,0.036256,-9.652769,1.511025,-0.236587,SentadoModerado
0.088234,-0.163273,0.015223,-9.627408,0.593049,1.074530,SentadoModerado
0.203660,-0.260897,0.026650,-9.517864,0.631876,1.834136,SentadoModerado
0.583879,-0.704547,0.011890,-9.610219,0.800755,0.400567,SentadoModerado
0.964969,-0.067002,0.007934,-9.638558,0.406283,-0.206518,SentadoModerado
0.273981,0.362734,0.007885,-9.652332,0.598941,-0.303728,SentadoModerado
0.137833,0.141507,0.010946,-9.644959,1.088554,-0.106435,SentadoModerado
0.181896,0.193179,0.034277,-9.645265,0.737354,-0.780967,SentadoModerado
0.222922,-0.126099,0.010692,-9.640704,0.578484,-0.543958,SentadoModerado
0.466455,1.646086,0.591747,-9.024632,0.281618,2.884750,SentadoVigoroso
0.763344,1.227146,0.447184,-9.449398,1.624532,1.975827,SentadoVigoroso
0.864814,0.871513,0.414048,-9.397852,1.657504,1.756781,SentadoVigoroso
0.365207,1.208617,0.136286,-9.480057,2.176087,0.776248,SentadoVigoroso
0.272237,0.952485,0.149561,-9.394776,0.529325,2.304491,SentadoVigoroso
0.108811,0.945358,0.109696,-9.338255,0.461280,2.403919,SentadoVigoroso
0.196245,1.127789,0.066561,-9.481422,0.472143,1.774127,SentadoVigoroso
0.092563,1.230237,0.048031,-9.388766,0.273221,2.164047,SentadoVigoroso
0.174569,1.249725,0.098870,-9.332766,0.339203,2.347371,SentadoVigoroso
0.102716,1.164451,0.084852,-9.418132,0.150212,2.107954,SentadoVigoroso
0.113446,1.363427,0.022450,-9.467096,0.412856,1.640474,SentadoVigoroso
0.171084,1.150414,0.059019,-9.411104,0.350336,2.008735,SentadoVigoroso
1.820907,0.854898,0.045963,-9.518771,0.773122,1.027256,SentadoVigoroso
1.320944,0.687535,0.401982,-9.338701,1.329380,2.202877,SentadoVigoroso
0.624607,0.873836,0.137379,-9.419819,0.527145,2.241356,SentadoVigoroso
0.222375,0.651129,0.123250,-9.523008,0.504319,1.895973,SentadoVigoroso
0.266023,0.068962,0.094953,-9.582675,0.498514,1.608035,SentadoVigoroso
1.637585,-0.288214,0.326183,-9.255960,1.687073,2.557510,SentadoVigoroso
1.597619,0.557442,0.361535,-9.082213,3.885856,2.533736,SentadoVigoroso
1.355760,1.469876,0.519727,-9.020085,2.243465,2.741690,SentadoVigoroso
1.457936,1.112226,0.533151,-9.290604,2.005670,2.521214,SentadoVigoroso
2.506643,0.560501,0.592820,-9.239506,1.672412,2.389085,SentadoVigoroso
0.987637,1.128339,0.314905,-9.011488,1.078778,3.324732,SentadoVigoroso
2.099288,-1.176430,3.424126,-9.433332,1.088858,1.696956,AndandoLeve
5.861547,-1.449426,6.539718,-9.588371,2.683129,1.179743,AndandoLeve
4.773591,-1.356267,4.832906,-9.614815,3.244805,0.749361,AndandoLeve
5.177903,-1.458887,9.179889,-9.654192,3.650802,0.659448,AndandoLeve
3.456798,-1.084905,5.631355,-9.537895,3.017969,1.222394,AndandoLeve
3.089982,-1.201463,4.883947,-9.674851,3.276312,0.494533,AndandoLeve
2.076647,-1.208562,7.957498,-9.673701,2.365776,0.751187,AndandoLeve
3.055326,-1.434411,6.392065,-9.475504,2.310419,0.968455,AndandoLeve
2.945880,-1.518718,4.170231,-9.462774,3.135026,1.125867,AndandoLeve
5.452421,-1.822165,6.040135,-9.601175,3.690759,0.100888,AndandoLeve
4.408001,-1.383753,10.973016,-9.671461,6.311654,0.768120,AndandoLeve
3.967223,-1.531960,7.169248,-9.414377,3.042376,1.000107,AndandoLeve
2.934594,-1.230955,4.893599,-9.517490,1.989719,1.320702,AndandoLeve
2.748076,-1.112142,7.103741,-9.521053,2.431302,0.563763,AndandoLeve
3.629091,-1.287488,10.254991,-9.358626,3.581321,0.959494,AndandoLeve
2.184144,-1.456042,5.428317,-9.381229,2.526847,1.512851,AndandoLeve
4.534213,-1.233193,5.862746,-9.868756,2.735264,0.861027,AndandoLeve
4.064266,-1.205469,5.791762,-9.640324,2.663848,1.050142,AndandoLeve
3.856463,-1.460534,3.392082,-9.507339,3.177200,1.560166,AndandoLeve
3.328791,-0.799438,5.910385,-9.507150,3.317576,0.844134,AndandoLeve
5.464833,-1.175873,9.135178,-9.691527,3.164255,1.501710,AndandoLeve
2.481838,-1.901648,5.204778,-9.291660,2.213928,1.795047,AndandoLeve
3.551495,-1.251824,6.640611,-9.410943,3.094019,1.174901,AndandoLeve
1.354746,-1.495001,1.544194,-9.316526,1.105426,2.321013,AndandoLeve
5.166502,-0.571113,9.160567,-9.721345,3.863633,1.461133,AndandoModerado
7.676410,-0.472338,10.778763,-9.559320,7.672535,0.860316,AndandoModerado
8.469367,-1.096425,7.695858,-9.365495,3.781853,1.484166,AndandoModerado
15.199382,-0.822267,10.983705,-9.139325,10.778713,1.789337,AndandoModerado
10.712922,-0.845247,9.405191,-9.747758,4.741569,0.806940,AndandoModerado
10.278894,-1.065587,9.065357,-9.472396,5.396655,0.878504,AndandoModerado
13.406019,-1.727452,11.337063,-9.507949,8.284005,0.492822,AndandoModerado
10.793392,-1.446380,7.082253,-9.346916,6.504266,0.738259,AndandoModerado
8.845178,-0.989486,7.320253,-9.782990,4.514485,0.416450,AndandoModerado
9.678229,-1.088188,5.633328,-9.509816,4.137637,1.174027,AndandoModerado
11.066325,-1.489874,12.986005,-9.834465,7.685683,0.513603,AndandoModerado
7.800562,-0.911581,4.563737,-9.725552,2.432102,0.559375,AndandoModerado
9.452630,-1.173206,3.763114,-9.254411,3.042616,0.600053,AndandoModerado
3.724234,-1.771206,4.549658,-9.585211,2.380852,1.079713,AndandoModerado
4.896283,-1.130255,8.431962,-9.721129,2.643263,0.487196,AndandoModerado
7.842970,-1.281856,10.122496,-10.104393,5.221952,0.439743,AndandoModerado
5.241767,-1.283550,8.194406,-9.536575,3.815356,0.824216,AndandoModerado
5.819407,-0.794995,4.712117,-9.510033,2.636549,0.409265,AndandoModerado
3.974365,-0.870292,7.186191,-9.890160,2.656743,0.671071,AndandoModerado
4.796196,-1.450814,7.941667,-9.341744,4.091795,0.989619,AndandoModerado
6.536369,-1.103375,7.721319,-9.541035,3.115896,0.990965,AndandoModerado
7.280369,-0.595294,10.471829,-9.578387,9.482391,0.288022,AndandoModerado
11.795804,-1.208555,9.308366,-9.286569,5.136747,0.820249,AndandoModerado
10.381763,-1.170530,13.450106,-9.520872,6.258829,0.826422,AndandoModerado
7.448287,-0.924258,6.919130,-9.622105,7.783845,1.059626,AndandoVigoroso
11.205420,-1.093047,13.952902,-9.658163,6.283874,0.359365,AndandoVigoroso
13.453495,-0.976083,12.008510,-9.541880,6.303906,1.499216,AndandoVigoroso
13.793222,-1.383705,13.023163,-9.481254,7.735345,0.781013,AndandoVigoroso
13.443152,-1.763705,14.747720,-9.370389,8.466969,0.501538,AndandoVigoroso
10.906311,-0.818441,8.437967,-9.711751,4.388954,0.943081,AndandoVigoroso
17.070776,-1.236112,13.136624,-9.373558,7.143188,0.435346,AndandoVigoroso
12.133349,-1.160812,8.553792,-9.548522,3.410848,1.240079,AndandoVigoroso
12.179828,-1.359789,12.376197,-9.127917,5.052247,1.145367,AndandoVigoroso
14.448885,-1.427296,8.894171,-9.749330,4.306619,0.778491,AndandoVigoroso
8.694019,-1.689931,10.305449,-9.742054,3.680061,0.673710,AndandoVigoroso
11.718713,-1.914978,8.942136,-9.439691,4.900786,0.816950,AndandoVigoroso
8.709714,-1.517972,7.680011,-9.710355,3.652382,0.901704,AndandoVigoroso
11.175599,-1.937308,7.461736,-9.619574,4.705923,0.992490,AndandoVigoroso
5.404953,-0.382016,7.316081,-9.838221,4.899972,-0.038800,AndandoVigoroso
14.152000,-1.085699,13.524714,-9.554206,16.267750,-0.194194,AndandoVigoroso
11.371725,-0.845740,10.620741,-9.872092,6.323956,0.152079,AndandoVigoroso
15.052463,-1.690893,7.662257,-9.364709,7.217514,1.457811,AndandoVigoroso
17.969234,-1.420528,13.598824,-9.810241,8.279663,0.541975,AndandoVigoroso
11.474198,-1.505178,8.824535,-9.551738,9.780665,0.515974,AndandoVigoroso
7.501302,-1.528933,11.278987,-9.382994,5.214416,0.909069,AndandoVigoroso
7.801955,-1.189660,7.772977,-9.265208,2.977529,1.656529,AndandoVigoroso
7.554324,-0.758962,6.800158,-9.641427,6.993931,0.675071,AndandoVigoroso
6.026434,-1.044040,7.044262,-9.681122,3.446318,1.039084,AndandoVigoroso
0.002677,4.555112,0.009613,0.665804,0.001230,8.712883,DeitadoLeve
0.002707,4.521168,0.006716,0.763610,0.004765,8.731372,DeitadoLeve
0.109587,4.547475,0.063553,0.702626,0.068640,8.709340,DeitadoLeve
5.592798,3.915107,1.929524,1.155108,0.851405,8.608188,DeitadoLeve
2.204849,1.261603,0.685398,1.725515,0.054114,9.546574,DeitadoLeve
0.216905,3.026154,0.176873,1.271063,0.060158,9.327458,DeitadoLeve
0.248561,3.728107,0.063118,0.983442,0.020329,9.079627,DeitadoLeve
0.007939,3.855627,0.005434,0.842689,0.002451,9.053908,DeitadoLeve
0.003667,3.797533,0.004413,1.021855,0.001458,9.060481,DeitadoLeve
0.006169,3.818369,0.023382,1.000848,0.000856,9.044911,DeitadoLeve
0.007949,3.795842,0.033603,1.065138,0.001065,9.050458,DeitadoLeve
0.001708,3.862661,0.007996,0.928950,0.000664,9.038447,DeitadoLeve
0.001285,3.727467,0.005071,1.216254,0.000859,9.062499,DeitadoLeve
0.002976,3.844478,0.014191,0.988195,0.000776,9.036679,DeitadoLeve
0.008015,3.840395,0.032183,0.998454,0.001144,9.034975,DeitadoLeve
0.014106,3.761103,0.014269,1.170765,0.001575,9.049402,DeitadoLeve
0.004829,3.866072,0.012434,0.985660,0.001004,9.028605,DeitadoLeve
0.001852,3.788010,0.008955,1.155825,0.000704,9.042445,DeitadoLeve
0.003214,3.822859,0.015928,1.091169,0.000801,9.036351,DeitadoLeve
0.003109,3.829981,0.006828,1.076936,0.002099,9.032820,DeitadoLeve
0.003311,3.815513,0.008820,1.143818,0.002936,9.032807,DeitadoLeve
0.003396,3.847787,0.009456,1.093822,0.008639,9.022009,DeitadoLeve
0.009244,3.894672,0.031716,1.009922,0.002846,9.006819,DeitadoLeve
0.259360,4.198352,0.123232,0.840101,0.053980,8.853686,DeitadoLeve
0.229450,6.053528,0.449815,-0.353520,0.380252,7.691819,DeitadoModerado
11.967909,2.147881,0.501379,1.627306,3.376387,8.857678,DeitadoModerado
8.118977,-5.456386,0.546091,2.131103,4.339512,7.255916,DeitadoModerado
0.173251,-6.909924,0.018878,2.937005,0.128471,6.495047,DeitadoModerado
6.944007,-4.441172,0.221790,2.530384,2.046662,7.965365,DeitadoModerado
0.424053,0.766959,0.041521,1.628416,0.009831,9.737506,DeitadoModerado
5.190272,4.067467,1.955103,0.719012,2.256149,8.557299,DeitadoModerado
1.946687,8.375851,0.993160,-0.474650,6.864520,4.156406,DeitadoModerado
0.336393,9.060042,0.231449,-1.516727,0.461103,3.118184,DeitadoModerado
9.019775,5.667411,1.712906,-0.151290,5.609440,6.896977,DeitadoModerado
11.168346,5.596540,0.788102,0.712651,1.846457,7.416040,DeitadoModerado
0.319317,3.488915,0.097538,1.663688,0.023882,9.052993,DeitadoModerado
2.281496,5.445516,0.096231,0.226037,1.168059,7.996394,DeitadoModerado
0.195619,6.696911,0.009134,0.295590,0.173227,7.144274,DeitadoModerado
1.572437,3.401879,0.376828,1.679251,0.234939,8.982317,DeitadoModerado
0.444702,4.977952,0.196504,1.119457,0.060473,8.401948,DeitadoModerado
0.235530,5.164223,0.138079,1.282823,0.047025,8.264667,DeitadoModerado
0.012131,4.726896,0.006013,1.585081,0.003776,8.509017,DeitadoModerado
0.512602,4.995126,0.374014,1.097718,0.236186,8.336329,DeitadoModerado
1.793781,7.517324,0.248209,0.653946,1.484157,6.055124,DeitadoModerado
1.563303,1.162385,0.161830,2.606639,0.052898,9.342510,DeitadoModerado
0.852738,6.939664,0.121785,0.516631,0.709010,6.859411,DeitadoModerado
1.229199,3.186347,0.134684,1.585177,0.111844,9.107208,DeitadoModerado
0.572764,2.448001,0.058287,2.005965,0.012231,9.335039,DeitadoModerado
11.609798,5.331097,5.086925,1.186997,8.493182,7.792360,DeitadoVigoroso
16.737717,-5.639949,0.988946,1.781454,5.390514,6.297708,DeitadoVigoroso
3.064358,6.426554,1.138733,0.941578,2.348312,7.234151,DeitadoVigoroso
6.283196,3.392490,1.390177,1.422508,1.437367,8.896783,DeitadoVigoroso
7.170513,5.545761,1.949591,0.656658,7.331567,7.316776,DeitadoVigoroso
4.173737,8.389165,3.320864,-0.408376,12.863083,3.216493,DeitadoVigoroso
4.899615,-1.752251,0.371925,1.629747,0.389143,9.351822,DeitadoVigoroso
18.903754,2.671402,0.652527,1.058381,2.815389,8.557045,DeitadoVigoroso
22.035533,3.964258,4.291715,-0.092435,2.575054,8.045527,DeitadoVigoroso
5.226101,5.606070,4.222326,-0.212333,2.526038,8.138079,DeitadoVigoroso
35.883572,0.499426,1.664137,0.843933,6.919938,8.030246,DeitadoVigoroso
51.384034,-0.535439,0.950714,1.198968,13.006193,6.168541,DeitadoVigoroso
20.718859,3.469363,4.437987,0.937119,6.186331,7.862957,DeitadoVigoroso
14.991884,5.067586,2.427074,1.305732,5.842506,7.269430,DeitadoVigoroso
24.604239,1.169145,1.325349,1.311553,0.992858,8.377805,DeitadoVigoroso
22.442635,5.212529,1.515638,0.084736,8.311021,6.276940,DeitadoVigoroso
38.664972,3.261490,1.654205,-0.145952,12.416740,5.926846,DeitadoVigoroso
21.731493,0.767459,0.661670,0.762788,1.889417,8.467071,DeitadoVigoroso
10.070590,7.933938,0.829066,-0.221299,13.216413,3.101055,DeitadoVigoroso
36.868993,2.353021,0.480791,-0.497994,14.502147,6.445885,DeitadoVigoroso
24.061365,0.048400,0.333455,-0.305214,3.393749,8.385997,DeitadoVigoroso
11.034694,5.509082,0.578891,-1.289517,6.253186,6.947087,DeitadoVigoroso
7.629375,0.014999,0.324630,-0.221346,0.341455,9.481672,DeitadoVigoroso
0.004049,-1.483231,0.000720,-9.578379,0.009030,0.807761,SentadoLeve
0.001829,-1.469758,0.000221,-9.583872,0.007316,0.772013,SentadoLeve
0.021547,-1.391947,0.001207,-9.580469,0.043811,0.903483,SentadoLeve
0.049240,-1.393282,0.009742,-9.546855,0.097871,1.156519,SentadoLeve
0.080753,-1.739866,0.005952,-9.538140,0.059597,0.747781,SentadoLeve
0.021520,-1.362516,0.003054,-9.574269,0.042491,1.046530,SentadoLeve
0.013603,-1.546279,0.002793,-9.571361,0.020439,0.804663,SentadoLeve
0.015727,-1.598857,0.003514,-9.556879,0.060046,0.822056,SentadoLeve
0.061940,-1.888714,0.007240,-9.442037,0.069980,1.369675,SentadoLeve
0.053245,-1.415255,0.005736,-9.610701,0.111492,0.545010,SentadoLeve
0.007389,-1.614490,0.004825,-9.540706,0.440189,0.863720,SentadoLeve
0.048568,-1.284161,0.011217,-9.569695,0.429687,0.974745,SentadoLeve
0.056209,-1.252778,0.000501,-9.613166,0.079776,0.682840,SentadoLeve
0.030376,-1.466568,0.000249,-9.582792,0.059678,0.737510,SentadoLeve
0.120126,-1.230597,0.000699,-9.582286,0.127360,1.053817,SentadoLeve
0.099708,-1.193797,0.000536,-9.565530,0.137623,1.208282,SentadoLeve
0.151998,-1.166633,0.000431,-9.584271,0.159347,1.070490,SentadoLeve
0.035846,-1.165436,0.000524,-9.601148,0.073101,1.010470,SentadoLeve
0.035036,-1.638761,0.001093,-9.550330,0.207877,0.667184,SentadoLeve
0.126981,-1.322725,0.000942,-9.574748,0.223781,0.938575,SentadoLeve
0.030862,-1.309604,0.001182,-9.613055,0.027156,0.596731,SentadoLeve
0.025116,-1.313431,0.007044,-9.531270,0.321577,1.406148,SentadoLeve
0.034171,-1.381407,0.006825,-9.499606,0.119602,1.604890,SentadoLeve
0.358559,-0.540784,0.036663,-9.624926,0.540842,0.840013,SentadoModerado
0.390833,-0.801612,0.047871,-9.600420,0.634416,0.960380,SentadoModerado
0.365469,-0.533524,0.050969,-9.670420,0.829458,0.562111,SentadoModerado
0.371595,-0.904022,0.043485,-9.591876,0.349494,1.035891,SentadoModerado
0.192660,-0.534362,0.016156,-9.646598,0.269202,0.906253,SentadoModerado
0.220945,-0.744620,0.023575,-9.622297,0.387767,0.982655,SentadoModerado
0.161304,-0.624464,0.017043,-9.650652,0.240032,0.925852,SentadoModerado
0.182401,-0.702980,0.019639,-9.589951,0.297198,1.335425,SentadoModerado
0.138533,-1.008486,0.019131,-9.567254,0.960282,1.037144,SentadoModerado
0.441669,-0.727251,0.012157,-9.607579,0.225750,1.037464,SentadoModerado
0.079677,-0.785633,0.004594,-9.669917,0.048597,0.582581,SentadoModerado
0.312388,-0.767270,0.066314,-9.544317,0.870799,1.435731,SentadoModerado
0.092139,-0.850153,0.015230,-9.614551,0.722778,0.791260,SentadoModerado
0.100043,-0.973913,0.006677,-9.589281,0.117678,1.212352,SentadoModerado
0.097962,-0.837516,0.022729,-9.591220,0.381607,1.282718,SentadoModerado
0.137106,-0.725683,0.030580,-9.567086,0.510045,1.322198,SentadoModerado
0.381983,-0.602118,0.100592,-9.575539,0.927435,1.212241,SentadoModerado
0.238987,-0.674494,0.039717,-9.581332,0.588882,1.280850,SentadoModerado
0.166021,-0.553812,0.018139,-9.600725,0.439111,1.293902,SentadoModerado
0.171719,-0.780845,0.051203,-9.526313,0.902824,1.516775,SentadoModerado
0.512003,-0.709435,0.073479,-9.501249,1.127533,1.625945,SentadoModerado
0.483577,-0.584544,0.057329,-9.547502,0.525253,1.633324,SentadoModerado
0.704752,-0.789359,0.079137,-9.446276,0.592202,1.956861,SentadoModerado
0.186838,-0.980043,0.137830,-9.390538,0.791635,2.090066,SentadoModerado
4.715318,-0.688849,1.135398,-9.654923,4.413710,0.885855,SentadoVigoroso
5.297010,-0.607241,1.815967,-9.265297,2.921764,1.809131,SentadoVigoroso
4.450638,-0.485436,1.943862,-9.331659,3.118284,2.164804,SentadoVigoroso
2.767800,-0.314263,1.544848,-9.372797,2.988786,1.478084,SentadoVigoroso
3.806838,-0.352522,1.392087,-9.577908,3.787147,1.291025,SentadoVigoroso
4.361497,-0.186630,1.109767,-9.715342,3.890487,0.974417,SentadoVigoroso
1.589386,-0.307056,0.905735,-9.523560,1.420232,1.634665,SentadoVigoroso
0.724303,-0.230876,1.571937,-9.547630,1.419166,1.358545,SentadoVigoroso
1.939584,-0.086886,0.635371,-9.720555,1.548283,1.127573,SentadoVigoroso
1.155008,-0.284503,1.221838,-9.565410,0.441715,0.992397,SentadoVigoroso
1.363553,-0.383448,0.775493,-9.707760,0.930608,0.858673,SentadoVigoroso
0.797827,-0.037709,0.708928,-9.668146,0.422026,0.696114,SentadoVigoroso
0.660461,0.042157,0.607577,-9.671049,0.595036,0.879329,SentadoVigoroso
0.721648,0.272700,0.942077,-9.638194,1.011432,1.467765,SentadoVigoroso
0.604367,0.326855,0.293996,-9.587205,0.511878,1.452975,SentadoVigoroso
0.582396,0.117738,0.669047,-9.703699,0.813432,1.211818,SentadoVigoroso
1.473554,-0.277962,1.062974,-9.395974,1.729589,2.270947,SentadoVigoroso
1.042376,-0.174448,0.940518,-9.510426,1.698311,1.763353,SentadoVigoroso
1.217628,-0.148910,0.626767,-9.545048,1.252162,1.109149,SentadoVigoroso
1.420270,0.048842,0.705491,-9.543480,0.993617,1.376498,SentadoVigoroso
0.540752,-0.190503,1.544317,-9.693067,0.635558,1.520295,SentadoVigoroso
1.428638,-0.107452,1.261200,-9.388048,1.403296,2.195028,SentadoVigoroso
0.958049,-0.103631,0.431599,-9.564883,1.475232,1.784408,SentadoVigoroso
1.220594,-0.266437,0.848539,-9.284620,2.447991,2.583109,SentadoVigoroso
0.974541,-2.749130,1.429824,-9.363253,0.922271,0.525105,AndandoLeve
1.487641,-2.811943,1.655609,-9.284174,0.750859,0.799358,AndandoLeve
1.368508,-2.431781,1.482349,-9.308985,0.743635,0.504660,AndandoLeve
2.690935,-2.805864,1.808922,-9.453506,1.927114,0.424548,AndandoLeve
0.363809,-2.084575,0.546813,-9.396444,0.674834,-0.374646,AndandoLeve
1.023106,-2.615360,1.332040,-9.638117,1.080732,0.083562,AndandoLeve
1.422626,-3.009770,1.360577,-9.103694,1.388190,0.814733,AndandoLeve
0.849185,-2.655433,0.898833,-9.310787,0.916410,0.530579,AndandoLeve
0.764489,-2.411703,0.994834,-9.494805,1.143406,0.300161,AndandoLeve
0.872577,-2.899120,0.935131,-9.214390,0.454494,0.751944,AndandoLeve
0.641409,-2.488937,1.350389,-9.441534,0.838313,0.961272,AndandoLeve
1.396938,-2.570504,0.661201,-9.281921,0.762268,0.140882,AndandoLeve
0.596497,-2.527526,1.067902,-9.411208,0.783568,0.221769,AndandoLeve
0.852547,-2.748304,0.656534,-9.242002,0.571019,0.929645,AndandoLeve
0.749196,-2.203370,0.962445,-9.493268,0.942233,0.459593,AndandoLeve
0.878171,-2.535244,0.787646,-9.297571,1.039392,0.018555,AndandoLeve
1.242974,-2.595549,1.055117,-9.358864,0.794752,0.012112,AndandoLeve
0.745946,-2.781176,1.442419,-9.223566,1.655719,0.429161,AndandoLeve
1.841631,-3.025285,1.275139,-9.292108,1.724743,0.257987,AndandoLeve
3.609595,-3.291548,2.048270,-8.947539,1.416393,-0.074819,AndandoLeve
1.536905,-2.883098,1.297114,-9.237955,1.447798,-0.343568,AndandoLeve
1.104949,-2.994419,1.399600,-9.332129,0.678679,0.262118,AndandoLeve
1.700257,-2.615548,1.091531,-9.372384,0.734023,0.156093,AndandoLeve
1.081277,-2.688548,0.425054,-9.278776,0.708964,0.378988,AndandoLeve
2.132402,-2.039764,2.210205,-9.539745,1.011586,0.626275,AndandoModerado
2.452886,-2.102860,2.297210,-9.487048,2.546267,-0.094947,AndandoModerado
3.747667,-3.078967,2.264444,-9.213223,2.667552,0.372298,AndandoModerado
3.464146,-2.883957,3.937826,-9.270560,1.964907,0.740630,AndandoModerado
2.902892,-2.225171,5.132502,-9.376652,3.066412,0.150452,AndandoModerado
2.643104,-2.636274,2.377048,-9.404166,1.974069,0.091637,AndandoModerado
4.027506,-2.587055,3.419111,-9.371767,1.537156,0.229987,AndandoModerado
3.473063,-2.564331,3.896283,-9.278048,2.251164,0.502031,AndandoModerado
1.687716,-1.923319,3.047922,-9.631803,2.205313,0.030796,AndandoModerado
3.828825,-2.325057,5.102628,-9.512810,2.167950,0.258861,AndandoModerado
4.477657,-2.188746,5.841184,-9.344522,2.171593,0.472104,AndandoModerado
4.030712,-2.114248,6.684772,-9.496840,3.625197,0.078913,AndandoModerado
6.228574,-2.688360,6.008621,-9.527045,4.068384,0.139122,AndandoModerado
4.999565,-2.681362,4.167190,-9.374281,2.759396,0.595438,AndandoModerado
8.709647,-2.652153,8.455662,-9.285145,3.360912,0.477404,AndandoModerado
7.169729,-2.715095,5.807126,-9.504394,4.692892,0.073751,AndandoModerado
8.561663,-2.166659,7.995904,-9.331589,4.669939,0.168909,AndandoModerado
6.110268,-2.460234,5.837459,-9.656677,4.339346,-0.117220,AndandoModerado
5.910472,-2.472277,5.077685,-9.415007,2.471644,0.265996,AndandoModerado
2.547610,-2.255526,2.572634,-9.380365,2.216688,0.620474,AndandoModerado
2.862667,-2.127295,4.025487,-9.500028,3.061418,-0.270005,AndandoModerado
6.152256,-2.757839,3.264948,-9.162821,3.441173,-0.120414,AndandoModerado
4.292073,-2.986391,4.082723,-9.160333,3.457707,-0.799452,AndandoModerado
3.281557,-2.376341,6.864070,-9.551572,3.217427,0.479176,AndandoVigoroso
13.172244,-3.095984,11.260252,-8.933635,10.418288,-0.141094,AndandoVigoroso
10.539858,-2.856666,14.009268,-9.262304,10.227711,0.347494,AndandoVigoroso
7.935582,-2.849842,10.935565,-9.251148,6.122108,0.323600,AndandoVigoroso
9.000290,-2.830416,13.200953,-9.209320,4.345383,0.258550,AndandoVigoroso
8.456785,-2.761313,13.290543,-9.043463,5.246903,0.297468,AndandoVigoroso
7.009140,-2.774598,14.495270,-9.610185,5.636834,0.410911,AndandoVigoroso
10.255894,-3.083109,10.557447,-9.298241,5.748448,0.010104,AndandoVigoroso
10.892854,-2.974960,9.427038,-9.452332,4.120871,0.402296,AndandoVigoroso
6.279363,-2.875556,7.553498,-9.210470,3.809049,0.676075,AndandoVigoroso
8.752372,-2.768988,7.009893,-9.217630,3.039609,0.473301,AndandoVigoroso
7.507946,-2.687890,6.257072,-9.127190,3.228833,0.744550,AndandoVigoroso
6.951278,-2.722543,8.101768,-9.221100,8.751092,0.067038,AndandoVigoroso
11.656938,-2.647269,9.722497,-9.317203,4.948126,0.429496,AndandoVigoroso
9.228656,-2.857644,10.794484,-9.474842,6.327990,0.107739,AndandoVigoroso
15.002730,-3.037491,12.660851,-9.806181,6.254092,0.185691,AndandoVigoroso
11.419573,-2.619163,8.543063,-9.134067,6.472949,0.433585,AndandoVigoroso
9.062154,-2.420773,9.494386,-9.243097,4.915114,0.190503,AndandoVigoroso
7.198237,-2.853982,12.098214,-9.017056,5.906766,0.104359,AndandoVigoroso
11.894886,-2.977777,12.196676,-9.465547,5.102651,-0.009952,AndandoVigoroso
3.472805,-2.509219,10.568930,-9.216934,4.001685,0.093398,AndandoVigoroso
10.004437,-3.067308,11.074206,-9.345479,4.779263,-0.013838,AndandoVigoroso
7.119041,-2.437133,13.096408,-9.474983,3.992031,0.236087,AndandoVigoroso
1.168908,5.288604,0.048953,0.908435,2.498878,7.743294,DeitadoLeve
0.005049,5.502046,0.016392,0.937452,0.004022,8.049233,DeitadoLeve
0.013306,5.520661,0.024878,0.915437,0.005454,8.043781,DeitadoLeve
0.009942,5.487584,0.014949,0.958878,0.003746,8.067165,DeitadoLeve
0.004719,5.519245,0.016549,0.903789,0.002693,8.045647,DeitadoLeve
0.050160,5.501641,0.027429,0.894610,0.012862,8.060737,DeitadoLeve
