@relation Deitado


@attribute varianciaX real
@attribute mediaX real
@attribute varianciaY real
@attribute mediaY real
@attribute varianciaZ real
@attribute mediaZ real
@attribute categoria {Leve,Moderado,Vigoroso}


@data
1.010585,5.592496,0.018926,-0.029161,0.473191,8.193964,Moderado
0.451273,4.841545,0.019598,0.398329,0.139947,8.694191,Moderado
0.064601,4.759434,0.059771,0.056623,0.018861,8.786265,Moderado
0.064770,5.699444,0.050256,-1.180647,0.045966,8.065526,Moderado
0.980729,7.387732,0.031272,-0.752929,1.146084,6.379961,Moderado
0.280602,5.702120,0.100360,0.131423,0.185655,8.140544,Moderado
0.050542,5.787584,0.080951,-0.559586,0.037545,8.075760,Moderado
0.055328,5.598864,0.143667,-0.529306,0.043872,8.214154,Moderado
2.591993,4.282757,0.208013,0.021712,0.520933,8.840285,Moderado
2.321857,4.065594,0.421377,-0.344406,0.392881,8.985319,Moderado
0.242531,4.702470,0.061357,-0.731077,0.069879,8.772308,Moderado
0.823457,4.775044,0.197628,-0.526820,0.227769,8.689612,Moderado
0.712794,4.831834,0.169204,-0.511928,0.197683,8.681902,Moderado
0.218911,5.193845,0.147311,-0.179260,0.060406,8.500449,Moderado
0.157623,6.104137,0.093190,-0.675763,0.101279,7.819104,Moderado
0.206411,6.509260,0.082504,-0.916237,0.165382,7.412712,Moderado
0.056013,5.800235,0.036694,-0.830553,0.028691,8.047053,Moderado
0.038564,5.565979,0.051902,-0.541536,0.030987,8.246124,Moderado
0.037531,5.679070,0.049229,-0.750441,0.029584,8.145544,Moderado
0.019350,5.625106,0.046083,-0.726945,0.018703,8.190869,Moderado
0.767729,5.203989,0.070042,-0.963403,0.322919,8.407191,Moderado
0.006765,6.262058,0.015853,0.598287,0.005954,7.695611,Vigoroso
20.084194,3.012892,0.133578,0.748118,0.704251,8.392569,Vigoroso
28.174668,-2.561115,0.277303,0.103232,1.429308,8.059658,Vigoroso
57.200715,2.792860,0.240142,0.907666,7.581948,5.287618,Vigoroso
23.865053,1.460583,0.828689,0.783072,2.131070,8.601313,Vigoroso
42.363884,3.533278,0.394078,0.251227,9.846492,6.047190,Vigoroso
49.765521,1.326693,0.417305,-0.081356,11.614554,6.300201,Vigoroso
27.298055,4.431949,0.505829,0.271132,8.377571,6.814602,Vigoroso
23.047803,4.858399,1.698030,-0.432834,15.103195,6.262762,Vigoroso
14.156835,5.240508,2.001528,-0.341784,14.370998,6.882015,Vigoroso
9.533506,5.976162,1.900734,-0.283431,10.991240,6.918445,Vigoroso
25.532069,5.484107,0.554549,-0.358191,10.425908,6.098149,Vigoroso
