@relation Andando


@attribute varianciaX real
@attribute mediaX real
@attribute varianciaY real
@attribute mediaY real
@attribute varianciaZ real
@attribute mediaZ real
@attribute categoria {Leve,Moderado,Vigoroso}


@data
9.139741,-1.284114,7.629811,-9.442802,9.899822,0.136117,Moderado
3.262827,-0.901082,7.891604,-9.486067,4.525705,0.834738,Moderado
3.888871,-0.898041,8.007803,-9.603263,4.943819,1.121851,Moderado
13.536230,-1.254468,12.654088,-9.122941,11.000348,-0.987937,Vigoroso
17.468898,-1.718462,17.302951,-9.239009,19.485198,-1.369962,Vigoroso
19.604825,-1.588002,12.652543,-9.560263,17.415049,-0.848074,Vigoroso
15.005938,-1.776498,9.818922,-9.342879,17.699527,-0.488065,Vigoroso
19.123363,-1.534073,12.008929,-9.218522,15.171971,-0.470273,Vigoroso
8.107295,-1.130274,10.207135,-9.076395,12.331129,-0.137690,Vigoroso
9.016625,-0.629531,12.294886,-9.859562,10.508411,-0.009409,Vigoroso
11.095955,-1.317515,11.190314,-9.716328,9.223724,-0.517054,Vigoroso
11.823076,-0.840221,13.489964,-9.544892,13.287580,0.110852,Vigoroso
17.553852,-1.015787,15.354614,-9.721562,17.224697,-0.445721,Vigoroso
11.152378,-1.054454,14.460947,-9.543695,12.044061,-0.281630,Vigoroso
13.508886,-1.129584,25.277224,-9.682247,10.047246,-0.224600,Vigoroso
8.911251,-0.927873,15.962445,-9.689023,11.336225,0.490285,Vigoroso
25.339797,-1.782366,18.620600,-8.752427,14.626866,-0.431426,Vigoroso
6.777368,-0.983993,15.469193,-9.596032,8.705095,-0.430406,Vigoroso
12.428986,-0.968924,14.457428,-9.321355,12.254338,-0.647092,Vigoroso
10.119594,-0.597776,15.915224,-10.008726,11.539812,0.170059,Vigoroso
11.108086,-0.845294,12.404125,-9.379074,9.073548,0.460039,Vigoroso
16.911862,-1.122235,14.290040,-9.364380,7.282011,-0.560666,Vigoroso
8.134601,-0.504637,11.825136,-9.427216,10.172785,-0.071357,Vigoroso
